no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
754,N/A,Ariadna Kesuma,5,3 bulan lalu,"Tempatnya comfy, cocok bgt buat ngumpul sm temen. Taste of matcha nya jg oke bangettt. Sukses❤️",N/A,Tidak
755,N/A,Arini Sekarjati,5,3 bulan lalu,"tempatnya cozy, matchanya enak suka",N/A,Tidak
756,N/A,SALSA DHIFA NINDIRA,5,3 bulan lalu,matcha oat enak!!,N/A,Tidak
757,N/A,Septi Surya Ningsih,5,3 bulan lalu,"tempatnyaa baguusss, machanyaaa enaakkk. haruss kesinii",N/A,Tidak
758,N/A,argaemilia kasandra,5,3 bulan lalu,"tempatnya nyaman, matchanya recomendd polll, banyak spot fotonyaaaaaa, kerennnnn",N/A,Tidak
759,N/A,DESSMA AVI ARMADHANI,5,3 bulan lalu,N/A,N/A,Tidak
760,N/A,nisrina nur fatiha,5,3 bulan lalu,Matcha-nya enak sekali!,N/A,Tidak
761,N/A,Ryoji Arga,5,3 bulan lalu,Ambience dan matchanya enak,N/A,Tidak
762,N/A,Ninda Putri Hermawanti,5,3 bulan lalu,enak bgtt boleh dicoba buat wfc!!🤩,N/A,Tidak
763,N/A,Farid Kael,5,3 bulan lalu,"pw banget buat nugassss, tempatnya estetik buat chill and foto2",N/A,Tidak
764,N/A,pinna afanda,5,3 bulan lalu,"Tempatnya epic banget sii, nyaman minumannya enak egee, selain macha ada menu lain kok gess 😉💗💗",N/A,Tidak
765,N/A,Atika Ay,5,3 bulan lalu,Oke buat nongkrong,N/A,Tidak
766,N/A,Widyanti Wisniasiarti,5,Diedit 3 bulan lalu,"Bagi yg suka atau pengemar matcha harus coba disini, suasananya enak",N/A,Tidak
767,N/A,Endah P,5,3 bulan lalu,Rasa machanya nge pas bgt di aku bakal sering2 balik si ❤️❤️,N/A,Tidak
768,N/A,Dea Sudarsono,5,3 bulan lalu,N/A,N/A,Tidak
769,N/A,kintani putri arifin,5,3 bulan lalu,"vibe dan ambient top! matcha nya dari yang reguler sampai ceremonial, pencinta matcha wajib kesini!",N/A,Tidak
770,N/A,Sabil Hedian Ferino Azizqa,5,3 bulan lalu,N/A,N/A,Tidak
771,N/A,Amanda Puspita,5,3 bulan lalu,"Karena suka matcha jadi nyobain ke machia ini, so far aku suka sama matchanya, tapi baru coba yg matcha latte basic, lain kali mau coba yang varian lain juga😆🤍. Tempatnya juga super cozy dan disetiap sudutnya aestethic sekalii. Recomended si💞",N/A,Tidak
772,N/A,S Farizi,5,3 bulan lalu,Enak bangettt kalian harus datang kesini matcha dan kopinya mantapp🔥🔥,N/A,Tidak
773,N/A,Fikha A. R,5,3 bulan lalu,"Suasananya nyaman, adem",N/A,Tidak
774,N/A,Nabila Kusuma,5,3 bulan lalu,"tempat nya cozy, karyawannya ramah☺️",N/A,Tidak
775,N/A,Sally Yuki,5,3 bulan lalu,N/A,N/A,Tidak
776,N/A,latifaputri,5,3 bulan lalu,"tempatnya tuh beneran esthetic banget banyak spot fotonya, indoor dan outdournya jg cukup luas",N/A,Tidak
777,N/A,Inama Handayanii,5,3 bulan lalu,"pelayanannya ramah,tempatnya enak",N/A,Tidak
778,N/A,KHANZA AZZAHRA,5,3 bulan lalu,tempatnya seru deh,N/A,Tidak
779,N/A,Nathania Sherly Rahmatika,5,3 bulan lalu,N/A,N/A,Tidak
780,N/A,Calvin Muliawan,5,3 bulan lalu,N/A,N/A,Tidak
781,N/A,Alifya Laras Ardana Pudijanto,5,3 bulan lalu,N/A,N/A,Tidak
782,N/A,Khusni A.H,5,3 bulan lalu,N/A,N/A,Tidak
783,N/A,Abdul Fattah,5,3 bulan lalu,Matchaa bangeettt top👌🏻 …,N/A,Tidak
784,N/A,Arfin Hakim,5,3 bulan lalu,N/A,N/A,Tidak
785,N/A,annisa elsha,5,3 bulan lalu,Enak bangett cocok buat nongkrong,N/A,Tidak
786,N/A,Hafidz Rocker,5,3 bulan lalu,"MANTAP
Tempat cozy",N/A,Tidak
787,N/A,yogis channel,5,3 bulan lalu,Nyaman puolll,N/A,Tidak
788,N/A,ANGGI PUTRI JELITA,5,3 bulan lalu,tempatnya enakk minumanyaa enakk!!!!,N/A,Tidak
789,N/A,Norma Novicka,5,3 bulan lalu,Pesan hojicha latte.. the best in town...pelayanan mas angga  oke.... pasti jadi tempat favorite .....,N/A,Tidak
790,N/A,DegyaForsa,5,3 bulan lalu,"Thank you Mas Angga for the best hospitality'nyaah..
Matchanyaa enak..",N/A,Tidak
791,N/A,Muhamad Faiz,5,3 bulan lalu,"suasananya nyaman, matchanya enak dan nangih, satu saja tidak cukup, recommended banget",N/A,Tidak
792,N/A,Muhammad Awang,5,3 bulan lalu,"suasana nyaman aman, senang bertemu mas Angga 😁 …",N/A,Tidak
793,N/A,Andani Tasyakuri Restu pratiwi,5,3 bulan lalu,N/A,N/A,Tidak
794,N/A,ANGGIE MUTIA FEBRIYANTI -,5,3 bulan lalu,"makanannya enak, matchanya juga enak",N/A,Tidak
795,N/A,Bernadus Rasendriya Daniswara,5,3 bulan lalu,matcha yang enak,N/A,Tidak
796,N/A,Bintang Natalia,5,3 bulan lalu,"minuman enak, tempat bagus!",N/A,Tidak
797,N/A,oo,5,3 bulan lalu,N/A,N/A,Tidak
798,N/A,firyal Imtiyaz,5,3 bulan lalu,N/A,N/A,Tidak
799,N/A,quintafila aufar,5,3 bulan lalu,N/A,N/A,Tidak
800,N/A,Arfan Azmi,5,3 bulan lalu,N/A,N/A,Tidak
801,N/A,Nisrina Khalishah,5,3 bulan lalu,matchanya enak bgtt,N/A,Tidak
802,N/A,Amabel rayzellina,5,3 bulan lalu,N/A,N/A,Tidak
803,N/A,Arrum Putri Amalia,5,3 bulan lalu,"Matchanya pure jadi pasti enak, untuk vibe nya juga enak, dingin, estetik, dan musiknya pas ga terlalu keras juga, ada mushola dan toilet bersih, untuk meja kursi juga cukup banyak, parkir mobil aman🫶🏻🙌🏻",N/A,Tidak
804,N/A,Alvira Elora Salsabila,5,3 bulan lalu,"Rasanya enak, spesialis matcha❤️",N/A,Tidak
805,N/A,Dwi Ajeng Ramadhanti,5,3 bulan lalu,"Enakk matchannya untuk yg suka matcha, spot fotonya oke",N/A,Tidak
806,N/A,Widyaningsih Ramadhani,5,3 bulan lalu,"Tempatnya bagus, rasanya enak dan staffnya ramah pwol",N/A,Tidak
807,N/A,Santi Nur Azizah,5,3 bulan lalu,"tempatnya estetic, cozy dan comfy jugaa apalagi matcha nya super enak, rekomended bgt bgt",N/A,Tidak
808,N/A,Zenitha Asfirajati,5,3 bulan lalu,"serius matcha dan cheesecakenya enak bangettt ⭐️⭐️⭐️⭐️⭐️ tempatnya cozy bgt buat nongkrong dan nugas juga bisa, buat foto foto cantik juga cakep bangett asli. recommended bgtt!!",N/A,Tidak
809,N/A,Merizka Harahap,5,3 bulan lalu,"tempatnya nyaman,bagus dan pelayanannya baik dan sangat ramah.",N/A,Tidak
810,N/A,Riski nurma Meilisa,5,3 bulan lalu,Enakk banget cozy nyaman jugaaa,N/A,Tidak
811,N/A,zahra tektonia,5,3 bulan lalu,"enak, tempatnya enak, bagus buat foto foto, rekomen buat nongkrong sama teman-teman",N/A,Tidak
812,N/A,Irma Khairunnisa,5,3 bulan lalu,"tempatnya kalcer abis, matchanya enak👍🏻👍🏻 …",N/A,Tidak
813,N/A,Hapsari Dyah,5,3 bulan lalu,harga matcha nya agak pricy tapi semua oke bangetssss buat bengong 🥰,N/A,Tidak
814,N/A,Latifah Nurazizi,5,3 bulan lalu,Buat pecinta matcha wajib mampir sih! Best,N/A,Tidak
815,N/A,AZKA RIZQI NURFAUZA,5,3 bulan lalu,"Tempatnya asik dan nyaman buat nugas dan nongkrong, matchanya enak juga😍🥰",N/A,Tidak
816,N/A,Alifia Hasna,5,3 bulan lalu,"ambiencenya oke, matchanya banyak pilihan dan enak. ada photobooth jd bisa foto2 juga dan fotonya baguss🙌🏻",N/A,Tidak
817,N/A,Wild Monkey,5,3 bulan lalu,secara keseluruhan baguss ...,N/A,Tidak
818,N/A,Winda Ratna sari,5,3 bulan lalu,"Minuman Matcha nya enakkk bangettt, yang suka pure matchaaa wajib kudu harus kesiniiii, suka banget, pelayanannya juga bagus banget, good experience",N/A,Tidak
819,N/A,Zafira Rizkyana,5,3 bulan lalu,"Ini adalah tempat yang bagus untuk menikmati macha bersama teman-teman, dan suasananya sangat bagus.",N/A,Tidak
820,N/A,Dedy Khas,5,3 bulan lalu,N/A,N/A,Tidak
821,N/A,hannas rendy,5,3 bulan lalu,pelayanan yang baik,N/A,Tidak
822,N/A,Muhammad Fadli,5,3 bulan lalu,N/A,N/A,Tidak
823,N/A,Indria Agustina,5,3 bulan lalu,"Tempat nya bagus bersih, minumannya enak”",N/A,Tidak
824,N/A,Mustika Aziziah,5,3 bulan lalu,tempat yang bagus 💘,N/A,Tidak
825,N/A,Harentama Fardhani,4,3 bulan lalu,"Musik tenang.
Ada space colokan listrik.
Vibe oke.
Parkir mobil ada.",N/A,Tidak
826,N/A,Fevyannin Kivlanella,5,3 bulan lalu,"Enak buat nugas, tempatnya bersih, enak buat nongkrong juga, ada photobox, kamar mandinya bersih, musholanya juga",N/A,Tidak
827,N/A,Eric M,5,3 bulan lalu,"Tempatnya enak, tehnya enak",N/A,Tidak
828,N/A,Rita Rohayati,4,3 bulan lalu,N/A,N/A,Tidak
829,N/A,Amirra Labiba H,5,3 bulan lalu,N/A,N/A,Tidak
830,N/A,Citra Safitrah,5,3 bulan lalu,Kopi nya ngacang sama enak bangettt,N/A,Tidak
831,N/A,baguscodes,5,3 bulan lalu,menyukai suasana dan makanannya,N/A,Tidak
832,N/A,shelomita hapsari,5,3 bulan lalu,"ka angga, ka tello, ka satria, ka muhti, ka indah ramah2 dan pelayanannya bagus dan cozy abis",N/A,Tidak
833,N/A,Erlina Wati,5,3 bulan lalu,"Enakk
Rasanya matcha banget",N/A,Tidak
834,N/A,Alfrida R,5,3 bulan lalu,N/A,N/A,Tidak
835,N/A,Makhdum Ibrahim,5,3 bulan lalu,direkomendasikan,N/A,Tidak
836,N/A,Fidela Felisiana,5,3 bulan lalu,"matchanya enak, menunya jg byk dan ga monoton, servicenya jg ok dan ramah semuanya, top!!",N/A,Tidak
837,N/A,Indah Ayu,5,3 bulan lalu,Pistachio cheesecake nya enak bgttttttt lembut n wajib coba menu machia cloud pinkk nya,N/A,Tidak
838,N/A,amalya,5,3 bulan lalu,enaaaak!!!! sebagai orang yg gak terlalu bisa minum matcha ini enak bgt ☝️☝️☝️ brownies matchanya juga enak pas manisnyaa =DD,N/A,Tidak
839,N/A,Widya Manurung,5,3 bulan lalu,"Servisnya good,rasa matcha nya juga enak",N/A,Tidak
840,N/A,Siwi Hesti,4,3 bulan lalu,"Pelayanan oke banget, vibes sore-sore enakk✨",N/A,Tidak
841,N/A,Salsabila29,5,3 bulan lalu,N/A,N/A,Tidak
842,N/A,Jangsuu,5,3 bulan lalu,"tempatnya cozy parah, matchanya enak :D",N/A,Tidak
843,N/A,Anestasya Fadilla,5,3 bulan lalu,N/A,N/A,Tidak
844,N/A,Dapur Tehnyai,5,3 bulan lalu,N/A,N/A,Tidak
845,N/A,Regita Alya Zahra,5,3 bulan lalu,N/A,N/A,Tidak
846,N/A,Salma Athifah,5,3 bulan lalu,N/A,N/A,Tidak
847,N/A,syifarani nabila,5,3 bulan lalu,N/A,N/A,Tidak
848,N/A,Verencia,5,3 bulan lalu,"Tempatnya comfy and cute banget, asik buat nongkrong bareng bareng",N/A,Tidak
849,N/A,beanberry,5,3 bulan lalu,"choconya enakk, atmospherenya cozy buqt nongkrong maupun ngerjain tugas, luas juga tempatnya & tempat parkirnya juga luas. ada photoboothnya jugaaakk & photoboothnya bertema jadi ga boring. overall good 😽",N/A,Tidak
850,N/A,12 3,4,3 bulan lalu,N/A,N/A,Tidak
851,N/A,gabri,5,3 bulan lalu,"cozy, nice place, ada photoboothnya juga very reccommended🤩🤩🤩",N/A,Tidak
852,N/A,lativa halaa,5,3 bulan lalu,pelayannya okee dan nyaman,N/A,Tidak
853,N/A,Nazlia Madani Putri,5,3 bulan lalu,"Tempatnyaa enak dan nyaman, prlayanannya juga okee",N/A,Tidak
854,N/A,Amrillah Safinah,5,3 bulan lalu,"suasana nyaman dan untuk rasa minumanya pas, serta pelayananya juga ramah",N/A,Tidak
855,N/A,Nafilah Kurnia Sari,5,3 bulan lalu,N/A,N/A,Tidak
856,N/A,Nurlika Shafina,5,3 bulan lalu,N/A,N/A,Tidak
857,N/A,putri sekaring tyas,5,3 bulan lalu,"tempat yang nyaman dan tenang, bagus buat spot fotoo",N/A,Tidak
858,N/A,Jasmine Indah,5,3 bulan lalu,N/A,N/A,Tidak
859,N/A,Irma maharani Gutar,5,3 bulan lalu,N/A,N/A,Tidak
860,N/A,Nabilah Hafsyari,5,3 bulan lalu,"tempatnya nyaman, bagus",N/A,Tidak
861,N/A,Andira Desi,5,3 bulan lalu,N/A,N/A,Tidak
862,N/A,Uun Kurniawati,5,3 bulan lalu,Bagus,N/A,Tidak
863,N/A,olivia kent,5,3 bulan lalu,pw n matchanya enaak👍🏻,N/A,Tidak
864,N/A,Khairani Nabilah,5,3 bulan lalu,N/A,N/A,Tidak
865,N/A,Maharani,5,3 bulan lalu,N/A,N/A,Tidak
866,N/A,Hanesta Aldera Rizzy,5,3 bulan lalu,N/A,N/A,Tidak
867,N/A,Intan Zuliza,5,3 bulan lalu,N/A,N/A,Tidak
868,N/A,Naswa86 Faradhila,5,3 bulan lalu,"Tempatnya sangat nyaman dan luas, pelayanan juga ramah sekali dan menjelaskan detail tentang rasa mathca. Cocok buat tugas dan tempat tongkrongan.",N/A,Tidak
869,N/A,Rania Nurfaiza,5,3 bulan lalu,"Tempatnya asik, bisa berkarya juga🥰",N/A,Tidak
870,N/A,Krisna Rinaldi Widiasta,5,3 bulan lalu,"Tempatnya asik , bersih dan matchanya sangat enak dan rasa matchanya banyak varian",N/A,Tidak
871,N/A,rakhmawati rizka,5,3 bulan lalu,N/A,N/A,Tidak
872,N/A,Abiem Helwin,5,3 bulan lalu,mantap,N/A,Tidak
873,N/A,riizkyycya,5,3 bulan lalu,mantap,N/A,Tidak
874,N/A,pasya aurel,5,3 bulan lalu,N/A,N/A,Tidak
875,N/A,yovita melati,5,3 bulan lalu,"tempatnya cozy banget, minuman matcha nya enak, ada tempat untuk photobox yg lucuu.. 10/10",N/A,Tidak
876,N/A,paulina jessica,5,3 bulan lalu,"overall tempatnya nyaman buat nongkrong, banyak colok, ga terlalu tame juga, lucu ada photoboothnya. sangat recommended bangett",N/A,Tidak
877,N/A,Abdurrahman Sulami Ula,5,3 bulan lalu,N/A,N/A,Tidak
878,N/A,JOKERS STUDIOS,5,3 bulan lalu,Tenpatnya nyaman,N/A,Tidak
879,N/A,Dazo Gaming,5,3 bulan lalu,N/A,N/A,Tidak
880,N/A,Carolin Esti,5,3 bulan lalu,N/A,N/A,Tidak
881,N/A,Akbar Rasyid,5,3 bulan lalu,N/A,N/A,Tidak
882,N/A,Meirizka Maulidya Anisha,5,3 bulan lalu,N/A,N/A,Tidak
883,N/A,aliftina zizah,5,3 bulan lalu,"tempatnya luas, nyaman, dan yang jelas matcha nya enakk!",N/A,Tidak
884,N/A,zidna inas,5,3 bulan lalu,"Tempatnya luas, enak, staffnya ramah
Matcha lattenya enak, matcha cloudnya juga enakk",N/A,Tidak
885,N/A,anisa kuswandari,5,3 bulan lalu,"Ambience nya okee banget buat chill, matchanya juga good taste, ada photoboxnya juga bisa sekalian seru seru an sama temen",N/A,Tidak
886,N/A,charenata wp,5,3 bulan lalu,enakkk harus cobainnn 👍🏻,N/A,Tidak
887,N/A,octario muda mahardika,5,3 bulan lalu,"Enak suasana nya buat nongki ataupun buka laptop, matcha jg fav sih",N/A,Tidak
888,N/A,anggi mahdalena,5,3 bulan lalu,"Cozy place buat sekedar nongki maupun nugas,dan setiap sudutnya estetik bgttt",N/A,Tidak
889,N/A,akun fakee,5,3 bulan lalu,N/A,N/A,Tidak
890,N/A,Elan Baskara,5,3 bulan lalu,Matcha asli,N/A,Tidak
891,N/A,Nefa Wahyuning Anggraini,5,3 bulan lalu,Tempatnya cozzy dan cocok buat nyantai rame-rame. Mochia Oat Latte rekomen untuk orang yang suka matcha manis pahit. Boleh dicoba lagi 🫶,N/A,Tidak
892,N/A,Tiaramadhani Putri Karina,5,3 bulan lalu,Semua staff nya ramahh poll & menu nya enak enakk! fans berat matcha wajib cobain kesini😋,N/A,Tidak
893,N/A,Alfons Dani,5,3 bulan lalu,"Tempat oke, good ambience. service oke",N/A,Tidak
894,N/A,Felka Hellena,5,3 bulan lalu,matcha nya enakk variasi nya banyak tempatnya cozy abiezz,N/A,Tidak
895,N/A,Jhon Adnin,5,3 bulan lalu,"Ada kopi, enak banget. Ruangan outdoornya juga adem. Rekomendasi bangettt",N/A,Tidak
896,N/A,rania,5,3 bulan lalu,"chill place, matcha nya enakk",N/A,Tidak
897,N/A,Shela Puspita,5,3 bulan lalu,sangatt nyamann sekaliiii,N/A,Tidak
898,N/A,Iboks Azzaqila,5,3 bulan lalu,enakk banget topp intinyaa,N/A,Tidak
899,N/A,febriani indah,5,3 bulan lalu,tidakkkk,N/A,Tidak
900,N/A,kevin farrel,5,3 bulan lalu,Macha nya enak bgttt💗,N/A,Tidak
901,N/A,Paramirtha Puspa Rani,4,3 bulan lalu,"Enak bangeeeeet,",N/A,Tidak
902,N/A,wandya zelika,4,3 bulan lalu,N/A,N/A,Tidak
903,N/A,rya brins,5,3 bulan lalu,N/A,N/A,Tidak
904,N/A,Nadda Widia,5,3 bulan lalu,"Tempatnya nyaman, pelayanannya juga bagus. Soal rasa, saya pesan pistachio, enak banget, dan mochinya juga enak banget. Suka banget!",N/A,Tidak
905,N/A,leticia tiara,5,3 bulan lalu,"Tempat nongkrong yang nyaman dan asik, rasa matchanya juga enak banget 💚",N/A,Tidak
906,N/A,Azzahra Arimbi Kamila,5,3 bulan lalu,keren banget,N/A,Tidak
907,N/A,Dea Ananda,5,3 bulan lalu,N/A,N/A,Tidak
908,N/A,Dewi Suci Kartikasari,5,3 bulan lalu,"rekomendasi banget buat tugas menurut aku, besttt😘",N/A,Tidak
909,N/A,fauzia nur Syafitri,5,3 bulan lalu,Matchanya enakkkkkk banget,N/A,Tidak
910,N/A,Maria Liemanda,5,3 bulan lalu,N/A,N/A,Tidak
911,N/A,Clara Oda Gultom,5,3 bulan lalu,Semuanya enak dan lezat.,N/A,Tidak
912,N/A,T Nug,5,3 bulan lalu,N/A,N/A,Tidak
913,N/A,Salsabilaputri Ramanda,5,3 bulan lalu,Matchanya 10/10 best view buat foto. Instagramable bgt!!,N/A,Tidak
914,N/A,Laura Chelen,5,3 bulan lalu,"Tempatnya nyaman, bersih, pelayanannya ramah",N/A,Tidak
915,N/A,Risma Rahma,5,3 bulan lalu,N/A,N/A,Tidak
916,N/A,Rikha Nur Risdayanti,4,3 bulan lalu,"tempat cozy, pelayanannya ramah",N/A,Tidak
917,N/A,rini rahmadani,5,3 bulan lalu,Matcha nya enak 🫶🏻 …,N/A,Tidak
918,N/A,Fico Araya,5,3 bulan lalu,atas,N/A,Tidak
919,N/A,matchalltee matchalltee,5,3 bulan lalu,tempatnya nyaman bangettttt sukaaa deeh😍 …,N/A,Tidak
920,N/A,Oki Afana Ashari,5,3 bulan lalu,N/A,N/A,Tidak
921,N/A,Adrian Killian,5,3 bulan lalu,Pelayanan crewnya top banget 👍🏻👍🏻,N/A,Tidak
922,N/A,ALTER SQUAD,5,3 bulan lalu,ka angga n crew pelayanannya bagus sekali👍🏻👍🏻,N/A,Tidak
923,N/A,Muhammad aska,5,3 bulan lalu,N/A,N/A,Tidak
924,N/A,Tindra Pangasti,5,3 bulan lalu,"Suasana nya enak, cozy banget buat nongkrong, matcha nya enak variannya banyak banget, jadi bisa milih, snacknya juga enak, semoga banyak varian makanannya lagi sama ada makanan beratnya.",N/A,Tidak
925,N/A,Fazila Nayyara Syarif,5,3 bulan lalu,N/A,N/A,Tidak
926,N/A,Esti Hadi Kusmawan,5,3 bulan lalu,Luas,N/A,Tidak
927,N/A,Colin Hardy,5,3 bulan lalu,Amazing sih tempatnya luas dan interiornya ciamik,N/A,Tidak
928,N/A,Audie Salsabilla,5,3 bulan lalu,"Enakk matchanyaa, nyobain yang coffeenya juga enak. Tempatnya ga terlalu luas tapi siper estetik banget, di setiap corner cocok buat foto2. Ada photoboxnya juga. Masnya ramah2 pelayanannya. Ambiencenya enak, tenang ga terlalu rame. Cocok buat ngobrol dam nongki santai😊✨️🌸",N/A,Tidak
929,N/A,Shakila Nur Aini,5,3 bulan lalu,matcha nyaa enak must try!!!,N/A,Tidak
930,N/A,Nadiya,5,3 bulan lalu,Bagus !!!,N/A,Tidak
931,N/A,Antonia Jane,5,3 bulan lalu,"matchanya enakk, dan tempatnya comfyy banyak spot foto",N/A,Tidak
932,N/A,Renn Ardhianz,5,3 bulan lalu,minum nya enakk,N/A,Tidak
933,N/A,Maria Alifa Putri,5,3 bulan lalu,Keren dan nyaman,N/A,Tidak
934,N/A,Arstitan Febriani,5,3 bulan lalu,"Rasa enak, suasana enak, ada photobooth nya",N/A,Tidak
935,N/A,Purnama S321,5,3 bulan lalu,"Untuk varian minuman varian yang aku pesan , dirty matcha, menurutku , enakk, buat aku yang pecinta macha",N/A,Tidak
936,N/A,salsabil Citra cendana putri,5,3 bulan lalu,Suka banget disini machanya lengkap enak banget sukaaaa nongkrong disini tempatnya estetik,N/A,Tidak
937,N/A,edgina zahwah,5,3 bulan lalu,dari lama kepo banget pengen ke tempat matcha ini karena selalu lewat fyp tiktok dan ternyata tempatnya bagus banget buat foto-foto dan matchanya enak dan dessertnya juga enak banget😍!! reccomend abiss,N/A,Tidak
938,N/A,Erwina Eka,5,3 bulan lalu,"Aesthetic
Real matcha bukan matcha2an",N/A,Tidak
939,N/A,Deajay Nabila,5,3 bulan lalu,"Matcha nya enaakkkk bgt. Buat pecinta matcha this place is highly recommended kalo kalian ke jogja bcs selain minumannya, tempatnya juga comfy bgt worth to try",N/A,Tidak
940,N/A,Sindi Labaika,5,3 bulan lalu,"makanan dan suasananya nyaman, pelayanannya juga oke, untuk minumannya yang ga suka sama macha bisa order pistachio coffee latte itu besttt bgtt ga kemanisan juga",N/A,Tidak
941,N/A,Gloria Ananda,5,3 bulan lalu,"kak angga dan teman"" pelayanan bagus, dan tempatnya nyaman",N/A,Tidak
942,N/A,Adhel adhelina,4,3 bulan lalu,N/A,N/A,Tidak
943,N/A,Mahasti Adityasari,5,3 bulan lalu,"baru pertama kali kesini, daaaan buat saya yang sedang mencoba meminum matcha okee.
pelayanannya ramah. menjelaskan secara detail untuk pengalaman minum matcha yg akan didapat di masing2 menunya..
makanannya oke. sebelum disajikan di hangatkan dahulu.
ada tempat untuk smoking dan non smoking jadi ada banyak pilihan untuk menghabiskan waktu disini.
untuk makan besar, semoga segera tersedia ya.. sukses selalu",N/A,Tidak
944,N/A,Fatma Riana,5,3 bulan lalu,cafe aesthetic di jogja yg hrs dicobaaa!!,N/A,Tidak
945,N/A,Rizqiyatul Khasanah,5,3 bulan lalu,"Tempatnya nyaman, instagramable, banyak  spot foto, minumannya best bangetttt",N/A,Tidak
946,N/A,Titania Annora,5,3 bulan lalu,matchanya enak dan pelayanannya memuaskan🫰,N/A,Tidak
947,N/A,kamunis 1234,5,3 bulan lalu,"bagus tempatnya,matcha nya nyamannn",N/A,Tidak
948,N/A,Samalalita Rahmatina,5,3 bulan lalu,Enakk 👍👍,N/A,Tidak
949,N/A,Wisnuaji Gagat Priambada,5,3 bulan lalu,Bagi penggemar matcha cocok banget. Waitress nya menjelaskan produk dan menu dengan jelas.. ada beberapa jenis matcha yang dipakai.,N/A,Tidak
950,N/A,Ummu Hanifah,5,3 bulan lalu,N/A,N/A,Tidak
951,N/A,Citra Swastikarahma,5,3 bulan lalu,N/A,N/A,Tidak
952,N/A,Anastasia Sandi,5,3 bulan lalu,enak bgt dark choco nya,N/A,Tidak
953,N/A,Bagas Syahdiwiana,5,3 bulan lalu,"tempatnya nyaman, pelayanan juga ramah, kakak kakak nya baik baik kokk seneng bisa kesini",N/A,Tidak
954,N/A,Annisa Melfa Ulandari Kasim annisamelfa.2024,5,3 bulan lalu,Gila enak bngttt bagi yang suka pure macha Ini cocok bngt❤️😍😍 …,N/A,Tidak
955,N/A,Shinta Enno,5,3 bulan lalu,Enaaaaak seperti biasanya selalu konsisten premium inggredients,N/A,Tidak
956,N/A,Yanti Prasetya,5,3 bulan lalu,N/A,N/A,Tidak
957,N/A,EDWINA YAFFA SAPUTRA,5,3 bulan lalu,saya suka itu!,N/A,Tidak
958,N/A,Nanda Elfiana Sugmaladewi,5,3 bulan lalu,Kopinya enak bgt,N/A,Tidak
959,N/A,Daffa Zaharany,5,3 bulan lalu,"enak bgtt, mas angga baik bgt kita dikasi mochi, yg pistachio juaraa",N/A,Tidak
960,N/A,Zabrina Clarissa,5,3 bulan lalu,"bagus banget tempatnyaaa, luas, enak buat laptopan maupun nongkrong, buka 24 jam pulaaaa!!! pegawainya juga ramah ramah semuaa (mas angga baik bgt!!!) dan MATCHANYA ENAAAK BANGEEEETTT UMAMII NYAMMM",N/A,Tidak
961,N/A,Lumintu Palupi,5,3 bulan lalu,"enaaakk ada matcha ceremonialnya, tempatnya luas, wfc friendly dan bukaa 24 jamm, dikasih mochi samaa mas angga 🤩",N/A,Tidak
962,N/A,Novitara Mutt,5,3 bulan lalu,tempatnya aesthetic,N/A,Tidak
963,N/A,Ludfi_ Anwar,5,3 bulan lalu,Tempatnya nyaman,N/A,Tidak
964,N/A,Akmal Fathony,5,3 bulan lalu,Minumannnya enak,N/A,Tidak
965,N/A,Kahfiara Krisna,5,3 bulan lalu,"Saya suka suasana dan atmosfernya di sini! Dan saya juga suka matcha-nya, direkomendasikan untuk pecinta matcha!",N/A,Tidak
966,N/A,rereapproved,5,3 bulan lalu,"Terjangkau harganyaa, enakkk matcha nyaa😍😍😍",N/A,Tidak
967,N/A,Rahmaditya Siraj,5,3 bulan lalu,"Manis nya pas, tempatnya cozy. Enak banget buat nongkrong.",N/A,Tidak
968,N/A,Athifah Nanda,5,3 bulan lalu,makanan enak tempat bagus makasih kak angga dkk,N/A,Tidak
969,N/A,Lina Karlina,5,3 bulan lalu,"safe place buat nongki dan enakk polll ditambah, mas angga ramah pol jadi enakkk ❤️❤️❤️❤️❤️",N/A,Tidak
970,N/A,Galuh Rizky,5,3 bulan lalu,"Oke, untuk mainan.",N/A,Tidak
971,N/A,Ika Purwati,5,3 bulan lalu,"Pelayanan bagus , tempatnya instagramable  , rasa macha enak suka bangettt ♥️♥️♥️♥️",N/A,Tidak
972,N/A,Nicko Bayu,1,Diedit 3 bulan lalu,"kasir banyak ngomong sampe orderan ga dimasukin, barang kosong kita yang disuruh dateng buat order ulang. matcha ceremonial chasen nya prep nya ga proper, belum blooming udah dipake. mending pake frother. kursi outdoor kaya coffeshoop 30 ribuan.

The cashier talked too much and didn’t even put in our order. When an item was out of stock, we were told to come back and reorder it ourselves. The ceremonial matcha was poorly prepared — chasen wasn’t even bloomed. Might as well use a frother. Outdoor seating felt cheap, like a 30k roadside coffee stall.

update : disuruh kontak wa, udah dikontak ada perlu apa cuma diread.",N/A,Tidak
973,N/A,Mutia Afina,5,3 bulan lalu,"Matcha pink cloudnya enakk, matchanya umami dan foam strawberrynya compliment matchanya",N/A,Tidak
974,N/A,Shofia Aqila Mailani,5,3 bulan lalu,suasananya cozy buat nugas dan estetik ditambah lagi ada Photobooth nya,N/A,Tidak
975,N/A,Rahma Nurrekhan,5,3 bulan lalu,N/A,N/A,Tidak
