no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
1166,N/A,Grace Prastya,5,6 bulan lalu,"Ada banyak jenis gelato, dan mereka juga menjual makanan lain, kue, dan kopi.

Suasananya juga bagus, jadi kafe ini cocok untuk dikunjungi bersama teman-teman!

Banyak gelato yang disajikan di sini, dan ada banyak makanan ringan dan minuman di sini~",N/A,Tidak
1167,N/A,Audila Natashafira,5,6 bulan lalu,"Tipe gelato yang ngga cuma manis doang, wajib kesini, area clean dan service ramah",N/A,Tidak
1168,N/A,shahnaz dyah,5,6 bulan lalu,"Great place and ambiance, harganya oke gak pricey rasa ice cream juga enak ga terlalu manis ☺️",N/A,Tidak
1169,N/A,RC,5,6 bulan lalu,mantab bagus,N/A,Tidak
1170,N/A,enrico afrizal,5,6 bulan lalu,keren,N/A,Tidak
1171,N/A,enrico afrizal,5,6 bulan lalu,mantab sleketep,N/A,Tidak
1172,N/A,enriko afrizal,5,6 bulan lalu,oke bgt anjay gurinjay,N/A,Tidak
1173,N/A,SALMA ATHIFAH ZAHRA -,5,6 bulan lalu,N/A,N/A,Tidak
1174,N/A,ABYAN FACHZ,5,6 bulan lalu,N/A,N/A,Tidak
1175,N/A,Adellya galuh,5,6 bulan lalu,N/A,N/A,Tidak
1176,N/A,SITI MAYMUNA AL SATRIA -,5,6 bulan lalu,"gelatto nya enak, tempatnya nyaman",N/A,Tidak
1177,N/A,NOVITARA SAKURA HAKIM -,5,6 bulan lalu,N/A,N/A,Tidak
1178,N/A,Dimitri Sricessya D,5,6 bulan lalu,"Overall tempat dan makanannya enak, kl boleh masukan paling di volume musiknya bisa dikurangi😆",N/A,Tidak
1179,N/A,Novi Trilestari,5,6 bulan lalu,"Recomended tempatnya, enak untuk kumpul2. Makanannya OK harganya masih di range normal. Es krimnya enaakkk",N/A,Tidak
1180,N/A,Tiara Arianggi,5,6 bulan lalu,"Goooddddd bangeettt,..
Endul, tempat nya cozy..
Cuman musiknya terlalu kenceng, jadi kadang ngobrol agak teriak2..

But so far, ini recomend sih..",N/A,Tidak
1181,N/A,Yugiani Purnamasari,5,6 bulan lalu,"gelatonya enak, tempatnya seru. skr ada cemilan2 juga jadi makin betah nongkrongnya",N/A,Tidak
1182,N/A,Agustinus Suhartono,5,6 bulan lalu,N/A,N/A,Tidak
1183,N/A,putri aninditaningtyas,5,6 bulan lalu,Suasana ok,N/A,Tidak
1184,N/A,Kiki candra P,1,6 bulan lalu,N/A,N/A,Tidak
1185,N/A,Lutfi Zuliansyah13,1,6 bulan lalu,"Tempatnya emang gak di ragukan lagi banyak spot foto TAPI Dari beberapa tempat by c28 ini yg paling gak nyaman maaf e kami kan palanggan mosok bolak balik di liatin kaya takut escreamnya habis terus kami duduk
Duduk beli banyak lo ber tiga lo satu keluarga, cheese cakenya juga enak cuman terlalu gosong manggangnya jadi agak bau gosong,yg minus banget pelayannya sibuk banget ngeliatin takut kita habis terus gak order lagi, mba mba yang baju item juga bolak balik mondar mandir gak tau owner atau apa tapi perlu di trening lagi buat waitersnya 🙏🏻",N/A,Tidak
1186,N/A,rahil hafiza,5,6 bulan lalu,"Gelatonya banyak varian, enak, tempatnya cozy juga✨",N/A,Tidak
1187,N/A,Safiqa Noor Rahma,5,6 bulan lalu,"enak, embiencenya juga mantep👍🏻",N/A,Tidak
1188,N/A,arinda dwi melani,5,6 bulan lalu,banyak spot foto pelayanan ramah,N/A,Tidak
1189,N/A,Natasya Whityas,5,6 bulan lalu,"tempatnya, pelayanannya juga ramah bgt, rekomen bgt kesini😻",N/A,Tidak
1190,N/A,Sheizaa,5,6 bulan lalu,"Tempat nyaman, gelato banyak varian rasah, Ada photobox 2 lucu semuaaa. Recommended skalii",N/A,Tidak
1191,N/A,Annifa Selly Churrohmah,5,6 bulan lalu,"tempatnya bagus, makanan sama eskrim nya enak bgtt, wajib cobainn!!",N/A,Tidak
1192,N/A,ABCDE,5,6 bulan lalu,"Keren, mantaaap",N/A,Tidak
1193,N/A,Naya,5,6 bulan lalu,N/A,N/A,Tidak
1194,N/A,Lovely Shine,5,6 bulan lalu,N/A,N/A,Tidak
1195,N/A,Anif Nabila,5,6 bulan lalu,N/A,N/A,Tidak
1196,N/A,Isnani Nur Pratiwi,5,6 bulan lalu,"Akses jalan masuk lumayan jauh dari jalan utama palagan dan ada bagian jalan yg rusak. Mobil motor bisa menjangkau mudah. Parkiran luas, ada petugas parkir yg membantu.

Ada area mushola lengkap sama peralatan solatnya. Area bersih dan cukup luas. Kamar mandinya ga dibedain cewe dan cowo. Sebelahan dengan area mushola. Mungkin enak kalo dipisah dan disekat yaa jadi lebih nyaman dan leluasa privasinya.

Menu gelato dan minuman coffee non coffee banyak. Makanan juga banyak menunya. Ada bagian self service bisa pilih sendiri menu yg mau dipesan bayar lewat qris. Antriannya ga terlalu panjang saat pesan.

Ada free water di cup kecil gitu. Good service. Area buat duduk dan foto2 banyak. Ada area smoking & non smoking serta ruangan indoor outdoor. Terdapat photo-booth 2 back ground, orange atau abu2. Harga photobooth 32rb dpt 2 strip foto",N/A,Tidak
1197,N/A,Hassya Ayu Ranasasti,5,6 bulan lalu,"Tempatnya bagus estetik, minumannya enak harganya masih terjangkau",N/A,Tidak
1198,N/A,Vivian Thea Saraswati,5,6 bulan lalu,"Gelato baru di daerah palagan, tempatnya cukup luas dan enak untuk nongkrong. Gelatonya lumayan enak dan banyak variannya, kopi pistachionya juga lumayan enak. Vibesnya sangat kekinian wkwk",N/A,Tidak
1199,N/A,Raisa Rahma,5,6 bulan lalu,N/A,N/A,Tidak
1200,N/A,Zahra Ananda,5,6 bulan lalu,"so cute tempatnya, pelayanan nya oke, next kesini lagi best, photobox so cute",N/A,Tidak
1201,N/A,Rachelcia Angel mezzaluna,5,6 bulan lalu,10/10,N/A,Tidak
1202,N/A,aleyo,5,6 bulan lalu,sangat membantu,N/A,Tidak
1203,N/A,yoga muttaqin,5,6 bulan lalu,"Tempat nongki baru tapi feelnya dapet semua, gelatonya enakk, kopi nya well recomended yg pistacio. Tempatnya kuga cozy… rekomended buat temn teman yg mau datang ke sini. Orangnya juga ramah ramah banget.",N/A,Tidak
1204,N/A,Agian Megi Radita,5,6 bulan lalu,Rasanya enak dan pelayanannya bagus. Mantap betul 👍🏻,N/A,Tidak
1205,N/A,Vindhi Putry,5,6 bulan lalu,"Sejauh ini gelato terbaik di kota ini, dan saya suka kopi pistachio..suasana di sini",N/A,Tidak
1206,N/A,Aria Sasel,1,6 bulan lalu,"Saya kecewa dengan pelayanan di Michael Kreme.
Pas pesen chicken wings sudah bilang tidak pedas, tapi pesanan yang datang super pedas.
Kayaknya karyawannya ga ditraining.
Dan sikap karyawanya yang  ga sopan.",N/A,Tidak
1207,N/A,Dita,1,6 bulan lalu,"Kecewa banget sama pelayanannya, saya bersama dua anak saya, anak saya menanyakan beberapa menu apakah ada karbo nya tidak karena anak saya sedang lapar dan saya tanyakan ke petugas kasir nya saat kami memesan, kasirnya banyak tidak tahunya dan menanyakan ke teman nya yang lain yang sedang jaga gelato, karena dua kali bertanya mungkin dianggap annoying, mereka malah tertawa dan bilang kalau kakak mau nasi jangan disini, tapi di seberang. Lalu kebetulan saat saya antri ada pelanggan lain bapak2 yang se harusnya di belakang saya yang anehnya jg malah dilayani di kasir sama padahal saya belum selesai. Bapak2 ini ikut nyeletuk, kalau mau bakso juga tidak disini, dan staff tadi ikut tertawa. Saya tidak bodoh, saya juga tau masih banyak antrian, saya hanya berusaha menenangkan anak saya yang kebetulan banyak bertanya dan meminta banyak hal. Setelah itu juga saya bisa cepatkan proses pesanannya. Justru, krn staff nya kaya kurang profesional, pesanan saya jg salah, seharusnya small diinput sebagai medium. Bukan karena rasa, tapi rasanya kecewa sekali, ini sudah kedua kali kesini. Dan rasanya gamau lagi kesini. Seharusnya store besar seperti ini, bisa kids friendly, memastikan karyawannya tahu betul detail semua menu,dan juga tetap bersikap profesional saat kondisi ramai atau apapun.",N/A,Tidak
1208,N/A,Septian Andre Kuntoro,5,6 bulan lalu,"Oke lah untuk rasa makanan dan minumannya, tapi untuk harga agak pricey untuk kalangan mahasiswA",N/A,Tidak
1209,N/A,Octavia Salwa,1,6 bulan lalu,"Untuk ambience sih 9/10 ya aku akuin
Tapi sorry to say untuk makanannya ga banget
Aku tadi nyobain spaghetti dan boneless chikennya
Untuk pasta ya soso lah
Tapi bonelessnya bener-bener kacau. ya kali adonannya mentah dalemnya ga mateng😭😭😭
Dan keras banget sampe aku getok aja gada retak.
Omg mana ayamnya hanya sebesar dadu monopoli😭😭
Curiga ini chefnya sedang masak-masakan atau masak beneran?",N/A,Tidak
1210,N/A,Maria Cesia,5,6 bulan lalu,N/A,N/A,Tidak
1211,N/A,dicky Moch rizal,5,6 bulan lalu,"Semua oke. Ramah, layanan cepat. Yang penting gelato enak dan lembut. Gak terlalu manis",N/A,Tidak
1212,N/A,Vicktorinus Raditya,5,6 bulan lalu,"Es cream nya uenak, lbh enak dri t***o gelato , suasana cozy.. pelayanan jg ramah, buka 24 jam ..wow sih buat yg ngidam es krim jam 3 subuh",N/A,Tidak
1213,N/A,Maxi Jeffry,4,6 bulan lalu,N/A,N/A,Tidak
1214,N/A,Bambang Utoyo,4,6 bulan lalu,"Pengunjungnya siang banyak anak anak, musiknya jedug jedug.  Ganti dong min, pake music yang kalem. Nanti tes sekali lagi kesini, kl masih jedug jedug yaa cukup 🙏🙏",N/A,Tidak
1215,N/A,Nadia amorrita,5,6 bulan lalu,N/A,N/A,Tidak
1216,N/A,Azzahra Putri,5,6 bulan lalu,enakkk,N/A,Tidak
1217,N/A,Noviana Rahma,5,6 bulan lalu,"tempatnya nyaman dan kids friendly sekali ya, gelatonya juga enak banget",N/A,Tidak
1218,N/A,Zeeha. na,5,6 bulan lalu,space nya enak buat main bareng temen longgar menu dan gellato nya banyak varian,N/A,Tidak
1219,N/A,Rahma Wijayanti,5,6 bulan lalu,"Eskrimnya enak, tempatnya nyaman cocok buat nongki",N/A,Tidak
1220,N/A,Ribka Given,5,6 bulan lalu,Tempat yang nyaman untuk nongkrong bersama teman.,N/A,Tidak
1221,N/A,Novi Tryana Gulo,5,6 bulan lalu,bagus💛🍦,N/A,Tidak
1222,N/A,Ade Alfian,5,6 bulan lalu,N/A,N/A,Tidak
1223,N/A,Sarah Syafira,5,6 bulan lalu,N/A,N/A,Tidak
1224,N/A,Nena Mayang,4,6 bulan lalu,"Lokasinya berada didepan resto desa palagan..tempatnya enak buat nongkrong...
Mas dan mbak nya ramah2..
Harga terjangkau..",N/A,Tidak
1225,N/A,M Wildan Akbar Brillian,5,6 bulan lalu,N/A,N/A,Tidak
1226,N/A,alrantisa amiena raisa,5,6 bulan lalu,Bagus,N/A,Tidak
1227,N/A,anindya aurenia,5,6 bulan lalu,N/A,N/A,Tidak
1228,N/A,novita safitri,5,6 bulan lalu,kerenn,N/A,Tidak
1229,N/A,radityaadi 9f24,5,6 bulan lalu,"aku udah beberapa kalii kesiniii nyaman bangett, gelatonyaaa enakk pwoll",N/A,Tidak
1230,N/A,Balqis Febriani,5,6 bulan lalu,Tempatnya bagus gelatonya enak,N/A,Tidak
1231,N/A,Namira Eltsabita,5,6 bulan lalu,tempat yang indah,N/A,Tidak
1232,N/A,Rizqi Putra Pamungkas,5,6 bulan lalu,Maknyus,N/A,Tidak
1233,N/A,Tif C,5,6 bulan lalu,"Mereka buka 24/7, gelato mereka unik namun tetap sedikit manis dan beraroma susu. Tempatnya feminin dan cocok untuk anak-anak. Mohon minta pelayan untuk menggunakan gelas stainless steel untuk makan di tempat, cara yang lebih baik untuk makan.

Bonusnya, Anda bisa berjalan-jalan ke pasar akhir pekan!",N/A,Tidak
1234,N/A,Deta Chris,5,6 bulan lalu,N/A,N/A,Tidak
1235,N/A,Valerian Alston p,5,6 bulan lalu,enak eskrimnya,N/A,Tidak
1236,N/A,Almanda Adventyana,5,6 bulan lalu,"Gelatonya enakkk, servicenya juga oke👍",N/A,Tidak
1237,N/A,Topiku Mana Bro,3,6 bulan lalu,Tidak ramah..,N/A,Tidak
1238,N/A,toefliana dewi,3,6 bulan lalu,"Gelatonya banyak varian, ambience juga enak banyak tempat duduk and kids friendly, selain gelato juga ada coffee buat yang ga pengen ice cream
Saran untuk waitressnya yang tinggi bisa agak senyum dong mas, kita mau tester kaya ga ikhlas banget 😅
kalo kaka yang di cashier oke banget pelayanannya 🙂",N/A,Tidak
1239,N/A,Salsabila Irfani,5,6 bulan lalu,"pelayanan nya oke, staff nya ramah2 bgt, gelato juga enakkkk!!!⭐️⭐️⭐️⭐️",N/A,Tidak
1240,N/A,Elke Eunike,5,6 bulan lalu,"Tempatnya lucu, gelatonya enak",N/A,Tidak
1241,N/A,NURUL FITRI KARTIKASARI,5,6 bulan lalu,"Ice creamnya enakkk gak terlalu manis bgt, tempatnya juga nyamannn",N/A,Tidak
1242,N/A,nokegitaa,5,6 bulan lalu,Tempat yang cocok untuk bersantai bersama teman dan keluarga! Anda juga bisa mengajak anak-anak ke sini karena ramah anak.,N/A,Tidak
1243,N/A,Gregorius Agung Dony Indrawan,5,6 bulan lalu,"tempatnya nyaman, pelayanan ramah",N/A,Tidak
1244,N/A,Monica Juwita,5,6 bulan lalu,tempat nyaman dan makanan enak,N/A,Tidak
1245,N/A,Mira Febriani Dewi,5,6 bulan lalu,"Pelayanannya bagus, terima kasih banyak",N/A,Tidak
1246,N/A,Gaby Waani,5,6 bulan lalu,"Gelatonya enak bgtt, tempatnya comfy and super estetikkk",N/A,Tidak
1247,N/A,Mutiara Putri,5,6 bulan lalu,Oke,N/A,Tidak
1248,N/A,cucu priyanti,5,6 bulan lalu,"Tempat nyaman , makanannya enak , kids friendly , adem , cocok untuk kumpul bersama teman”",N/A,Tidak
1249,N/A,Citra Larasati,5,6 bulan lalu,Kids friendly banget 🤍 provide kertas mewarnai + pensil warna buat anak anak. Es krimnya juga enak,N/A,Tidak
1250,N/A,puteri pane,5,6 bulan lalu,N/A,N/A,Tidak
1251,N/A,Nadia Salsa,5,6 bulan lalu,N/A,N/A,Tidak
1252,N/A,Mutiara santi Inayah putri,5,6 bulan lalu,"Tempatnya aestetik buat foto kece, gelatonya enak beut, rasanya juga banyak best deh",N/A,Tidak
1253,N/A,Titik Anindya,5,6 bulan lalu,tempatnya cozy nyaman,N/A,Tidak
1254,N/A,Yuliana Tri Pamungkas,5,6 bulan lalu,N/A,N/A,Tidak
1255,N/A,Sashia Forenzka Maydiena,5,6 bulan lalu,tempatnya nyaman dan ice creamnya juara,N/A,Tidak
1256,N/A,Ameilia Alya Dwi Saputri,2,6 bulan lalu,"tempat nya enak, kesan pertama disambut enjoy!!!
gw dateng pas masih slownya gak begitu rame banget. sekitar jam2 4 an.buat kasirnya bagi gw banyak gaya, kurang ramah entah dia capek atau belum makan🤣
buat gelatonya best banget rekomend banget wajib coba dateng",N/A,Tidak
1257,N/A,aulia anggadita,5,6 bulan lalu,N/A,N/A,Tidak
1258,N/A,Dilla Baniyah,5,6 bulan lalu,ga sia2 ujan2an kesini gelatonya enaaak,N/A,Tidak
1259,N/A,sania zahra,5,6 bulan lalu,tempat nyaman dan pelayanan baik👍,N/A,Tidak
1260,N/A,satya elizabeth,4,Diedit 6 bulan lalu,"Tempatnya menarik.. bersih..
Semoga bukan karena baru ya...
Semoga selalu begitu  dijaga kualitas dan kebersihannya.
Mantap",N/A,Tidak
1261,N/A,Nessa Paramastri,5,6 bulan lalu,N/A,N/A,Tidak
1262,N/A,LaALaA,5,6 bulan lalu,cocok buat tempat hangout,N/A,Tidak
1263,N/A,Catharina Anggraeni,5,6 bulan lalu,Gelatonya punya banyak rasa untuk dipilih. Harganya juga terjangkau.,N/A,Tidak
1264,N/A,Dian Dee,5,6 bulan lalu,N/A,N/A,Tidak
1265,N/A,Pipin Sofia,5,6 bulan lalu,Super comfy bgttttt tempatnya oke poll,N/A,Tidak
1266,N/A,Raisa Sharliz Zafira,5,6 bulan lalu,"Tempatnya bagus, makanan penutupnya enak, kami suka 💜",N/A,Tidak
1267,N/A,Jessica Edelyne,5,6 bulan lalu,N/A,N/A,Tidak
1268,N/A,P Nilans,5,6 bulan lalu,N/A,N/A,Tidak
1269,N/A,Aisyah Elfira Tuasikal,5,6 bulan lalu,"enak, luas, makanan belum nyoba sih. kopinya lumayan",N/A,Tidak
1270,N/A,Nining Dian,5,6 bulan lalu,"Gelato tiramisunya enak banget. Tempat nyaman banget, parkir luas",N/A,Tidak
1271,N/A,Anglilasandyakala GP,5,6 bulan lalu,N/A,N/A,Tidak
1272,N/A,Shary Fattah,5,6 bulan lalu,"Gelatonya enak
Tempat nya juga enak bgt
Ada photoboxnya juga
Yg paling disuka toiletnya bersih bgt",N/A,Tidak
1273,N/A,Tisya Wahdini,5,6 bulan lalu,N/A,N/A,Tidak
1274,N/A,Rahael Intan,5,6 bulan lalu,N/A,N/A,Tidak
1275,N/A,ayuni teguh putri,5,6 bulan lalu,N/A,N/A,Tidak
1276,N/A,ani madiyani,5,6 bulan lalu,Tempat dan Rasa 💯,N/A,Tidak
1277,N/A,Nopzey.,5,6 bulan lalu,enakkkkk,N/A,Tidak
1278,N/A,Alvina Vania,5,6 bulan lalu,Enaak tempatnya adem untuk bersama,N/A,Tidak
1279,N/A,Maissy Yuliasa,5,6 bulan lalu,N/A,N/A,Tidak
1280,N/A,Mei Erfina,5,6 bulan lalu,"Tempatnya luas, nyaman, dan pelayanan ramah.",N/A,Tidak
1281,N/A,Mayori Cassia Afianaya,5,6 bulan lalu,"tempatnya luas dan estetik bgt, makanannya juga enak",N/A,Tidak
1282,N/A,nasywa aulia yasmin,5,6 bulan lalu,gelatonya enak tempatnya nyaman,N/A,Tidak
1283,N/A,Firya Aqylaa,5,6 bulan lalu,"Cafenya bagus cantik estetik, eskrimnya juga enak ga kalah sm Tempo gelato",N/A,Tidak
1284,N/A,Khayrunisa F,5,6 bulan lalu,Enak bgt cozy apalagi buat nongkrong,N/A,Tidak
1285,N/A,Aisyah R,5,6 bulan lalu,Suasana yang bagus & staf yang hebat,N/A,Tidak
1286,N/A,Aulia Khansa,5,6 bulan lalu,N/A,N/A,Tidak
1287,N/A,Usriya Fara Nabila,5,6 bulan lalu,N/A,N/A,Tidak
1288,N/A,Dian novi Fitriana,5,6 bulan lalu,keren,N/A,Tidak
1289,N/A,torro iswantoro,5,6 bulan lalu,"aneka varian gelato, tempatnya luas tapi cenderung crowd entah karena pas liburan ga tau jg",N/A,Tidak
1290,N/A,Brama Surya Wirapraba,5,6 bulan lalu,"tempatnyaa asik, dan gelatonyaaa enaaak",N/A,Tidak
1291,N/A,aeri uchinaga,5,6 bulan lalu,N/A,N/A,Tidak
1292,N/A,Feby Oktavia Proboretno,5,6 bulan lalu,N/A,N/A,Tidak
1293,N/A,Ria Aprillia,5,6 bulan lalu,"Gelatonya yummie.. cheese cake nya jg yummie..

Vibes nya anak muda banget..
Toilet dan mushola bersih, musholanya jg gedhe jadi nyaman..

Tempat nya luas, bisa buat lari2an",N/A,Tidak
1294,N/A,medyana safira,5,6 bulan lalu,Good gelato! Enak banget rasanyaaa,N/A,Tidak
1295,N/A,Natalie Adez,4,6 bulan lalu,"Tempatnya cozy, pelayanan excellent, kesini nyobain gelatonya.. mmm entah saya slah rasa atau emang rasanya kurang nendang 😀 aku juga nyobain pistachio coffee latte, ini enak, ak suka, rasa baru coffee yg pernah ak coba, unik. Disini juga ada menu makan dan snack juga.. kamar mandi agak kurang nyaman , krena digabungkan dengan lawan jenis, mengingat t4 nya udah keren.. 😊🙏🏻 sitting area nya banyak, dan nyaman buat sekedar duduk bersantai sambil ngopi… ☕️",N/A,Tidak
1296,N/A,MalvusID,5,6 bulan lalu,"Ga kebayang makan gelato jam 02.00 (buka 24 jam),  gelato pas rasanya ga terlalu manis, tempatnya mantul, musiknya jedag-jedug, klo nongki malam disini kayak di Bali bukan di Yogya.
WAJIB COBA",N/A,Tidak
1297,N/A,Indri Yuliani,5,6 bulan lalu,"Tempatnyaa asik buat nongki, untuk tempat ibadahnya dan toiletnya juga bersih",N/A,Tidak
1298,N/A,Bening Larasati,5,6 bulan lalu,"Minumannya enak, tempatnya nyaman, terlebih musholanya, nyaman, bersih ada mukena dan sajadahnya.",N/A,Tidak
1299,N/A,fachirza satria,5,6 bulan lalu,"Tempatnya cozy, staff nya ramah” terutama mas sahid sama mba nesya",N/A,Tidak
1300,N/A,Rohmat Yudi,5,6 bulan lalu,Tempat yang bagus untukmu,N/A,Tidak
1301,N/A,Tika Tiara,5,6 bulan lalu,"Tempatnya sangat luass,nyaman buat nongkong dan ngobrol, pelayanan ramah",N/A,Tidak
1302,N/A,Ardjie Mandey,5,6 bulan lalu,Gelato terbaik di kota…pasti!!!,N/A,Tidak
1303,N/A,Meriyana,5,6 bulan lalu,"gelatonya enak bgtt, tempatnya jg lutcuu, wajib kesini guys!!",N/A,Tidak
1304,N/A,LIA FEBRIYANTI,5,6 bulan lalu,rekomen deh,N/A,Tidak
1305,N/A,Riyam Lori,5,6 bulan lalu,N/A,N/A,Tidak
1306,N/A,Rustandi Arya,5,6 bulan lalu,"Overall pelayanan ramah tempat cozy cocok untuk hangout bersama teman, sahabat , pacar dan keluarga , gelato nya sendiri banyak varian yang bisa dicoba tempat luas dan adem",N/A,Tidak
1307,N/A,VADYA RIZQY PRATAMA HERMAWAN -,5,6 bulan lalu,"gelatonya enak, pasti bakal kembali lagi.",N/A,Tidak
1308,N/A,mirad amanah,5,6 bulan lalu,N/A,N/A,Tidak
1309,N/A,Adhyaksa Mahardika Y,5,6 bulan lalu,tempatnya nyaman buat nongkrong,N/A,Tidak
1310,N/A,Debinta Zahra,5,6 bulan lalu,Tempat nongki baru di jogja.. gelatonya enak bgt baru coba yg mango sama chocomint,N/A,Tidak
1311,N/A,nabilla aulia putri,5,6 bulan lalu,bestt gelato rasa chocomint dan Mango Sorbet yang rasa mango nya seger langsung dr buahh 🥰😍,N/A,Tidak
1312,N/A,nedya anta,5,6 bulan lalu,"ini kl bintang serviceny lebih dari lima ak full in, hpku hilang kirain diambil org trnyta dh di simpen di laci kasir pdhl yg punya asik ft kesana kemari wkw malu bgt, terimakasii banyak yah staff yg nemuin btw enjoyyyy😍🤓",N/A,Tidak
1313,N/A,Hannan Archive,5,6 bulan lalu,"Gelatonya unik, tempatnya luas, enak buat nongkrong dan ngobrol2👍🏻",N/A,Tidak
1314,N/A,Davi Saiful,5,6 bulan lalu,"Tempat enak, adem, kursi banyak",N/A,Tidak
1315,N/A,Alya mukhbita,5,6 bulan lalu,"AESTHETIC BANGET TEMPATNYA, REKOMEN BANGET GUYS",N/A,Tidak
1316,N/A,saLsa tamira,5,6 bulan lalu,nyamannn pooll,N/A,Tidak
1317,N/A,aaw,5,6 bulan lalu,"tempatnya luas, bersih, dan nyaman",N/A,Tidak
1318,N/A,safana rawdha,5,6 bulan lalu,nyaman bangett,N/A,Tidak
1319,N/A,Tri Zulni Indah Kirana,5,6 bulan lalu,N/A,N/A,Tidak
1320,N/A,Hanifah Adjani,5,6 bulan lalu,N/A,N/A,Tidak
1321,N/A,Susi Bangka,5,6 bulan lalu,"Gellato nya enak, tempat tenang. Seru",N/A,Tidak
1322,N/A,Sasi krnd,5,6 bulan lalu,"Tempat nyaman gellato enak, deket dari rumah. Perfecto",N/A,Tidak
1323,N/A,Desta Aulia Putri,5,6 bulan lalu,N/A,N/A,Tidak
1324,N/A,Zega Ruspambudi,5,6 bulan lalu,N/A,N/A,Tidak
1325,N/A,Lintang Ifen,5,6 bulan lalu,"Tempatnya comfy banget, setiap sudutnya estetik, suasananya enak. Ada photobox yang fish eye dan cakep hasilnya. Rasa gelatonya juga lengkap. Oke banget",N/A,Tidak
1326,N/A,anno zahrah,5,6 bulan lalu,enak seruuu bgt 😘😘🤩,N/A,Tidak
1327,N/A,Fini Olivia Aprianti,5,6 bulan lalu,bagussss,N/A,Tidak
1328,N/A,Aura Izzah,5,6 bulan lalu,enak mantab,N/A,Tidak
1329,N/A,Nailatul Izzah,5,6 bulan lalu,suka suasananya❤️‍🩹,N/A,Tidak
1330,N/A,Jihan Nuzasabrina,5,6 bulan lalu,gelatonya enakkKkKk!!,N/A,Tidak
1331,N/A,rizki pratidina,5,6 bulan lalu,"Cafe baru yang hitz kekinian, pelayanan oke ramah banget, tempat luas, cusss cobain yang belum kesini",N/A,Tidak
1332,N/A,David Setiawan,5,6 bulan lalu,Tempatnya cukup oke nih buat kumpul bareng temen ato keluarga,N/A,Tidak
1333,N/A,Firza Ayubi,5,6 bulan lalu,"Beli gelato dan kopi. Untuk rasa gelato tergolong biasa saja tidak yg terlalu nendang tapi masih oke
Untuk rasa kopi agak kurang suka, terlalu encer pdhl pesen yg rekomendasi dr sini.

Pelayanan ramah dan cepat, tidak lama untuk waktu tunggu beli. Kecuali satpam/tukang parkir tidak jelas dan tidak membantu, mohon bisa di training lg.

Tempat sangat bagus, rapi, bersih, dan keren. Tempat duduk jg byk dg macam2 model.
Ada photobox, kamar mandi bersih
Cocok buat nongki sm teman2",N/A,Tidak
