username,comment,time,tokens,cleaned_tokens,filtered_tokens
@michelleofficial6544,undang gua dong ded😊😊,23 jam yang lalu,"['undang', 'gua', 'dong', 'ded😊😊']","['undang', 'gua', 'dong', 'ded']","['undang', 'gua', 'ded']"
@tanakach07,bukan orng indo dia. orng russia itu,10 jam yang lalu,"['bukan', 'orng', 'indo', 'dia', '.', 'orng', 'russia', 'itu']","['bukan', 'orng', 'indo', 'dia', 'orng', 'russia', 'itu']","['orng', 'indo', 'orng', 'russia']"
@rundev7,"pertanyaan deddy investigasi diam2..hahah..
kalo lu jd bjorka ?",1 hari yang lalu,"['pertanyaan', 'deddy', 'investigasi', 'diam2', '..', 'hahah', '..', 'kalo', 'lu', 'jd', 'bjorka', '?']","['pertanyaan', 'deddy', 'investigasi', 'diam2', 'hahah', 'kalo', 'lu', 'jd', 'bjorka']","['deddy', 'investigasi', 'diam2', 'hahah', 'kalo', 'lu', 'jd', 'bjorka']"
@noe_srt,papa bob.. 😊,19 jam yang lalu,"['papa', 'bob', '..', '😊']","['papa', 'bob']","['papa', 'bob']"
@ilhambudiono-th9yz,"janankan bjorka bandar judol aja ga akan bisa dibtangkap kenapa karena tinggal bayar kapolda kapolres dan kapolsek😂beres narkoba aja begitu polisi yg jujur  di bebastugaskan atau dinkriminalisasi 
saya jamin. 
skck bayar kasih aja gocap beres tu 😂",21 jam yang lalu,"['janankan', 'bjorka', 'bandar', 'judol', 'aja', 'ga', 'akan', 'bisa', 'dibtangkap', 'kenapa', 'karena', 'tinggal', 'bayar', 'kapolda', 'kapolres', 'dan', 'kapolsek😂beres', 'narkoba', 'aja', 'begitu', 'polisi', 'yg', 'jujur', 'di', 'bebastugaskan', 'atau', 'dinkriminalisasi', 'saya', 'jamin', '.', 'skck', 'bayar', 'kasih', 'aja', 'gocap', 'beres', 'tu', '😂']","['janankan', 'bjorka', 'bandar', 'judol', 'aja', 'ga', 'akan', 'bisa', 'dibtangkap', 'kenapa', 'karena', 'tinggal', 'bayar', 'kapolda', 'kapolres', 'dan', 'kapolsekberes', 'narkoba', 'aja', 'begitu', 'polisi', 'yg', 'jujur', 'di', 'bebastugaskan', 'atau', 'dinkriminalisasi', 'saya', 'jamin', 'skck', 'bayar', 'kasih', 'aja', 'gocap', 'beres', 'tu']","['janankan', 'bjorka', 'bandar', 'judol', 'aja', 'ga', 'dibtangkap', 'tinggal', 'bayar', 'kapolda', 'kapolres', 'kapolsekberes', 'narkoba', 'aja', 'polisi', 'yg', 'jujur', 'bebastugaskan', 'dinkriminalisasi', 'jamin', 'skck', 'bayar', 'kasih', 'aja', 'gocap', 'beres', 'tu']"
@maspurtv2470,patroli cyber di indonesia tuh bentuknya seperti apa si bang? ada yang tau ? secanggih apa pemerintah kita ?,9 jam yang lalu,"['patroli', 'cyber', 'di', 'indonesia', 'tuh', 'bentuknya', 'seperti', 'apa', 'si', 'bang', '?', 'ada', 'yang', 'tau', '?', 'secanggih', 'apa', 'pemerintah', 'kita', '?']","['patroli', 'cyber', 'di', 'indonesia', 'tuh', 'bentuknya', 'seperti', 'apa', 'si', 'bang', 'ada', 'yang', 'tau', 'secanggih', 'apa', 'pemerintah', 'kita']","['patroli', 'cyber', 'indonesia', 'tuh', 'bentuknya', 'si', 'bang', 'tau', 'secanggih', 'pemerintah']"
@ma_alpha-l4q,bjorka,1 hari yang lalu,['bjorka'],['bjorka'],['bjorka']
@queenarahendyaqueenarahe-hl6om,nih polisi random banget sih nangkep orang .... salah tangkap mulu heran 😂😂 dari pertama polisi bilang nangkep byorca aku udah ngakak parah sih trust issue gua gede banget sama polisi konoha 😂😂😂,1 hari yang lalu,"['nih', 'polisi', 'random', 'banget', 'sih', 'nangkep', 'orang', '....', 'salah', 'tangkap', 'mulu', 'heran', '😂😂', 'dari', 'pertama', 'polisi', 'bilang', 'nangkep', 'byorca', 'aku', 'udah', 'ngakak', 'parah', 'sih', 'trust', 'issue', 'gua', 'gede', 'banget', 'sama', 'polisi', 'konoha', '😂😂😂']","['nih', 'polisi', 'random', 'banget', 'sih', 'nangkep', 'orang', 'salah', 'tangkap', 'mulu', 'heran', 'dari', 'pertama', 'polisi', 'bilang', 'nangkep', 'byorca', 'aku', 'udah', 'ngakak', 'parah', 'sih', 'trust', 'issue', 'gua', 'gede', 'banget', 'sama', 'polisi', 'konoha']","['nih', 'polisi', 'random', 'banget', 'sih', 'nangkep', 'orang', 'salah', 'tangkap', 'mulu', 'heran', 'polisi', 'bilang', 'nangkep', 'byorca', 'udah', 'ngakak', 'parah', 'sih', 'trust', 'issue', 'gua', 'gede', 'banget', 'polisi', 'konoha']"
@muhammadnur6198,mau komen pedas takut d tangkap😅,1 hari yang lalu,"['mau', 'komen', 'pedas', 'takut', 'd', 'tangkap😅']","['mau', 'komen', 'pedas', 'takut', 'd', 'tangkap']","['komen', 'pedas', 'takut', 'd', 'tangkap']"
@wicakenggeng,"pok lisi kalo nangkep yg gaib (teroris, byorka dll) cepet, giliran nangkep silvester (manusia oten pembenci islam) gak bisa 😂😂😂😂",1 hari yang lalu,"['pok', 'lisi', 'kalo', 'nangkep', 'yg', 'gaib', '(', 'teroris', ',', 'byorka', 'dll', ')', 'cepet', ',', 'giliran', 'nangkep', 'silvester', '(', 'manusia', 'oten', 'pembenci', 'islam', ')', 'gak', 'bisa', '😂😂😂😂']","['pok', 'lisi', 'kalo', 'nangkep', 'yg', 'gaib', 'teroris', 'byorka', 'dll', 'cepet', 'giliran', 'nangkep', 'silvester', 'manusia', 'oten', 'pembenci', 'islam', 'gak', 'bisa']","['pok', 'lisi', 'kalo', 'nangkep', 'yg', 'gaib', 'teroris', 'byorka', 'cepet', 'giliran', 'nangkep', 'silvester', 'manusia', 'oten', 'pembenci', 'islam', 'gak']"
@rohaedirohaedi2662,polisi..nangkep kucing aja,1 jam yang lalu,"['polisi', '..', 'nangkep', 'kucing', 'aja']","['polisi', 'nangkep', 'kucing', 'aja']","['polisi', 'nangkep', 'kucing', 'aja']"
@tukangcoveramatir1876,ngobrol di game juga bisa om pb dulu bisa buat server buat room nah berdua disiti by one sambil chttan 😅,15 jam yang lalu,"['ngobrol', 'di', 'game', 'juga', 'bisa', 'om', 'pb', 'dulu', 'bisa', 'buat', 'server', 'buat', 'room', 'nah', 'berdua', 'disiti', 'by', 'one', 'sambil', 'chttan', '😅']","['ngobrol', 'di', 'game', 'juga', 'bisa', 'om', 'pb', 'dulu', 'bisa', 'buat', 'server', 'buat', 'room', 'nah', 'berdua', 'disiti', 'by', 'one', 'sambil', 'chttan']","['ngobrol', 'game', 'om', 'pb', 'server', 'room', 'berdua', 'disiti', 'by', 'one', 'chttan']"
@muhamadfaizul-gh3cz,apa iyaa abg ini bjorka nya ? gak kan hhaha,13 jam yang lalu,"['apa', 'iyaa', 'abg', 'ini', 'bjorka', 'nya', '?', 'gak', 'kan', 'hhaha']","['apa', 'iyaa', 'abg', 'ini', 'bjorka', 'nya', 'gak', 'kan', 'hhaha']","['iyaa', 'abg', 'bjorka', 'nya', 'gak', 'hhaha']"
@jeboltv,"tangkap begal, geng motor dan pungli yang nyata aja susah, apalagi yang gaib",2 jam yang lalu,"['tangkap', 'begal', ',', 'geng', 'motor', 'dan', 'pungli', 'yang', 'nyata', 'aja', 'susah', ',', 'apalagi', 'yang', 'gaib']","['tangkap', 'begal', 'geng', 'motor', 'dan', 'pungli', 'yang', 'nyata', 'aja', 'susah', 'apalagi', 'yang', 'gaib']","['tangkap', 'begal', 'geng', 'motor', 'pungli', 'nyata', 'aja', 'susah', 'gaib']"
@bram_abram_abraham,seru juga jd hacker yaa...,12 jam yang lalu,"['seru', 'juga', 'jd', 'hacker', 'yaa', '...']","['seru', 'juga', 'jd', 'hacker', 'yaa']","['seru', 'jd', 'hacker', 'yaa']"
@thewolfshadow03,"mana bisa mrka nangkap bjorka !!! 

maen kanibal kambing hitam saja !",1 hari yang lalu,"['mana', 'bisa', 'mrka', 'nangkap', 'bjorka', '!', '!', '!', 'maen', 'kanibal', 'kambing', 'hitam', 'saja', '!']","['mana', 'bisa', 'mrka', 'nangkap', 'bjorka', 'maen', 'kanibal', 'kambing', 'hitam', 'saja']","['mrka', 'nangkap', 'bjorka', 'maen', 'kanibal', 'kambing', 'hitam']"
@dendibahrululum2360,polisi india 👮,9 jam yang lalu,"['polisi', 'india', '👮']","['polisi', 'india']","['polisi', 'india']"
@フェブリアントデディ,kemungkinan dia wni yg sakit hati dengan sistem negara konoha ini  😂🤣. dan gila 💸,23 jam yang lalu (diedit),"['kemungkinan', 'dia', 'wni', 'yg', 'sakit', 'hati', 'dengan', 'sistem', 'negara', 'konoha', 'ini', '😂🤣', '.', 'dan', 'gila', '💸']","['kemungkinan', 'dia', 'wni', 'yg', 'sakit', 'hati', 'dengan', 'sistem', 'negara', 'konoha', 'ini', 'dan', 'gila']","['wni', 'yg', 'sakit', 'hati', 'sistem', 'negara', 'konoha', 'gila']"
@desilianti-g9t,daging semua makasih edukasi nya om,7 jam yang lalu,"['daging', 'semua', 'makasih', 'edukasi', 'nya', 'om']","['daging', 'semua', 'makasih', 'edukasi', 'nya', 'om']","['daging', 'makasih', 'edukasi', 'nya', 'om']"
@caridigooglehura500,🌋𝐇𝐔𝐑𝐀𝟓𝟎𝟎 🌋jamin anti rungkad,1 hari yang lalu,"['🌋𝐇𝐔𝐑𝐀𝟓𝟎𝟎', '🌋jamin', 'anti', 'rungkad']","['jamin', 'anti', 'rungkad']","['jamin', 'anti', 'rungkad']"
@poncosaputra1005,itu udah di kasih kisi kisi nya bjorka adalah anak kebutuhan khusus kayanya maaf cuman analisis aja 😊,1 hari yang lalu,"['itu', 'udah', 'di', 'kasih', 'kisi', 'kisi', 'nya', 'bjorka', 'adalah', 'anak', 'kebutuhan', 'khusus', 'kayanya', 'maaf', 'cuman', 'analisis', 'aja', '😊']","['itu', 'udah', 'di', 'kasih', 'kisi', 'kisi', 'nya', 'bjorka', 'adalah', 'anak', 'kebutuhan', 'khusus', 'kayanya', 'maaf', 'cuman', 'analisis', 'aja']","['udah', 'kasih', 'kisi', 'kisi', 'nya', 'bjorka', 'anak', 'kebutuhan', 'khusus', 'kayanya', 'maaf', 'cuman', 'analisis', 'aja']"
@wibipratama-i9r,sehat terus bang teguh,19 jam yang lalu,"['sehat', 'terus', 'bang', 'teguh']","['sehat', 'terus', 'bang', 'teguh']","['sehat', 'bang', 'teguh']"
@zakianmaulana6082,"gimana kabar anak buahnya pulisi yg bikin laporan ke atasannya bahwa wft itu ""bjorka"" ya??.😂😂😂",1 hari yang lalu,"['gimana', 'kabar', 'anak', 'buahnya', 'pulisi', 'yg', 'bikin', 'laporan', 'ke', 'atasannya', 'bahwa', 'wft', 'itu', '``', 'bjorka', ""''"", 'ya', '?', '?', '.😂😂😂']","['gimana', 'kabar', 'anak', 'buahnya', 'pulisi', 'yg', 'bikin', 'laporan', 'ke', 'atasannya', 'bahwa', 'wft', 'itu', 'bjorka', 'ya']","['gimana', 'kabar', 'anak', 'buahnya', 'pulisi', 'yg', 'bikin', 'laporan', 'atasannya', 'wft', 'bjorka']"
@tengkumahkota-b8n,pengen tau isi ipadnya apa aja ya aplikasinya... 😁,1 hari yang lalu,"['pengen', 'tau', 'isi', 'ipadnya', 'apa', 'aja', 'ya', 'aplikasinya', '...', '😁']","['pengen', 'tau', 'isi', 'ipadnya', 'apa', 'aja', 'ya', 'aplikasinya']","['pengen', 'tau', 'isi', 'ipadnya', 'aja', 'aplikasinya']"
@alfairus-w6d,nangkap siplester aja gak mampu...,1 hari yang lalu,"['nangkap', 'siplester', 'aja', 'gak', 'mampu', '...']","['nangkap', 'siplester', 'aja', 'gak', 'mampu']","['nangkap', 'siplester', 'aja', 'gak']"
@bangjer30,byorka/bjirka,30 menit yang lalu,['byorka/bjirka'],['byorkabjirka'],['byorkabjirka']
@laanjas-v5t,netizen sabar aja nanti diuji di pengadilan,1 hari yang lalu,"['netizen', 'sabar', 'aja', 'nanti', 'diuji', 'di', 'pengadilan']","['netizen', 'sabar', 'aja', 'nanti', 'diuji', 'di', 'pengadilan']","['netizen', 'sabar', 'aja', 'diuji', 'pengadilan']"
@rastoniir,nangkap maling motor aja gk bisa nangkap byorka,1 hari yang lalu,"['nangkap', 'maling', 'motor', 'aja', 'gk', 'bisa', 'nangkap', 'byorka']","['nangkap', 'maling', 'motor', 'aja', 'gk', 'bisa', 'nangkap', 'byorka']","['nangkap', 'maling', 'motor', 'aja', 'gk', 'nangkap', 'byorka']"
@yksputra,polri itu gak pernah ada gunanya selain jadi beban doang,22 jam yang lalu,"['polri', 'itu', 'gak', 'pernah', 'ada', 'gunanya', 'selain', 'jadi', 'beban', 'doang']","['polri', 'itu', 'gak', 'pernah', 'ada', 'gunanya', 'selain', 'jadi', 'beban', 'doang']","['polri', 'gak', 'gunanya', 'beban', 'doang']"
@vionalisty,tidak semudah itu paulo,1 hari yang lalu,"['tidak', 'semudah', 'itu', 'paulo']","['tidak', 'semudah', 'itu', 'paulo']","['semudah', 'paulo']"
@cozybule,bjorka ditangkap 😃,3 jam yang lalu,"['bjorka', 'ditangkap', '😃']","['bjorka', 'ditangkap']","['bjorka', 'ditangkap']"
@thealyimron,wih nyenggol danantara,1 hari yang lalu,"['wih', 'nyenggol', 'danantara']","['wih', 'nyenggol', 'danantara']","['wih', 'nyenggol', 'danantara']"
@ridwan3829,"bang ded, coba undang pace komputer",1 hari yang lalu,"['bang', 'ded', ',', 'coba', 'undang', 'pace', 'komputer']","['bang', 'ded', 'coba', 'undang', 'pace', 'komputer']","['bang', 'ded', 'coba', 'undang', 'pace', 'komputer']"
@robinjacky5884,wadidaww,14 jam yang lalu,['wadidaww'],['wadidaww'],['wadidaww']
@xyboyyy,jgn kan nangkap goib yg berwujud aja salah nangkep..,21 jam yang lalu,"['jgn', 'kan', 'nangkap', 'goib', 'yg', 'berwujud', 'aja', 'salah', 'nangkep', '..']","['jgn', 'kan', 'nangkap', 'goib', 'yg', 'berwujud', 'aja', 'salah', 'nangkep']","['jgn', 'nangkap', 'goib', 'yg', 'berwujud', 'aja', 'salah', 'nangkep']"
@ridyfake6980,maklumin aja lah ke banyak kerja terlalu santai jadi kaya gini kerja gk becuss😂😂😂,1 hari yang lalu,"['maklumin', 'aja', 'lah', 'ke', 'banyak', 'kerja', 'terlalu', 'santai', 'jadi', 'kaya', 'gini', 'kerja', 'gk', 'becuss😂😂😂']","['maklumin', 'aja', 'lah', 'ke', 'banyak', 'kerja', 'terlalu', 'santai', 'jadi', 'kaya', 'gini', 'kerja', 'gk', 'becuss']","['maklumin', 'aja', 'kerja', 'santai', 'kaya', 'gini', 'kerja', 'gk', 'becuss']"
@zey27_09,astaghfirullah,1 hari yang lalu,['astaghfirullah'],['astaghfirullah'],['astaghfirullah']
@rebinrobinho,"boro2 ladusing nangkep bjiorja ,paling ahli ladusing main sabotase
,",2 jam yang lalu,"['boro2', 'ladusing', 'nangkep', 'bjiorja', ',', 'paling', 'ahli', 'ladusing', 'main', 'sabotase', ',']","['boro2', 'ladusing', 'nangkep', 'bjiorja', 'paling', 'ahli', 'ladusing', 'main', 'sabotase']","['boro2', 'ladusing', 'nangkep', 'bjiorja', 'ahli', 'ladusing', 'main', 'sabotase']"
@nooneeno00,ini abang narsum ini siapa ya ?,13 jam yang lalu,"['ini', 'abang', 'narsum', 'ini', 'siapa', 'ya', '?']","['ini', 'abang', 'narsum', 'ini', 'siapa', 'ya']","['abang', 'narsum']"
@aguskustirta,itu mah yg d tangkep bukan hacker tapi anak depo sejuta dapat saldo 5juta,15 jam yang lalu,"['itu', 'mah', 'yg', 'd', 'tangkep', 'bukan', 'hacker', 'tapi', 'anak', 'depo', 'sejuta', 'dapat', 'saldo', '5juta']","['itu', 'mah', 'yg', 'd', 'tangkep', 'bukan', 'hacker', 'tapi', 'anak', 'depo', 'sejuta', 'dapat', 'saldo', '5juta']","['mah', 'yg', 'd', 'tangkep', 'hacker', 'anak', 'depo', 'sejuta', 'saldo', '5juta']"
@ramdhanaja645,pak polisi konoha kapan tobat???,22 jam yang lalu (diedit),"['pak', 'polisi', 'konoha', 'kapan', 'tobat', '?', '?', '?']","['pak', 'polisi', 'konoha', 'kapan', 'tobat']","['polisi', 'konoha', 'tobat']"
@neliwahyudi6110,klu tau kenapa gk bergerak. bongkar dog,14 jam yang lalu,"['klu', 'tau', 'kenapa', 'gk', 'bergerak', '.', 'bongkar', 'dog']","['klu', 'tau', 'kenapa', 'gk', 'bergerak', 'bongkar', 'dog']","['klu', 'tau', 'gk', 'bergerak', 'bongkar', 'dog']"
@omelet_2,46:16 siapa tuh yang katanya bodoh? fufufafa ya 🤣🤣,1 hari yang lalu,"['46:16', 'siapa', 'tuh', 'yang', 'katanya', 'bodoh', '?', 'fufufafa', 'ya', '🤣🤣']","['4616', 'siapa', 'tuh', 'yang', 'katanya', 'bodoh', 'fufufafa', 'ya']","['4616', 'tuh', 'bodoh', 'fufufafa']"
@rockyblack-z6i1h,om ded bikin sayembara bisa hilangin akun om 😂 klo mau tau hebatnya hacker,5 jam yang lalu,"['om', 'ded', 'bikin', 'sayembara', 'bisa', 'hilangin', 'akun', 'om', '😂', 'klo', 'mau', 'tau', 'hebatnya', 'hacker']","['om', 'ded', 'bikin', 'sayembara', 'bisa', 'hilangin', 'akun', 'om', 'klo', 'mau', 'tau', 'hebatnya', 'hacker']","['om', 'ded', 'bikin', 'sayembara', 'hilangin', 'akun', 'om', 'klo', 'tau', 'hebatnya', 'hacker']"
@arifjael,itu pemerintah ada aplikasi sentuhtanahku kalau sampai bocor dampaknya gimana 😢,1 hari yang lalu,"['itu', 'pemerintah', 'ada', 'aplikasi', 'sentuhtanahku', 'kalau', 'sampai', 'bocor', 'dampaknya', 'gimana', '😢']","['itu', 'pemerintah', 'ada', 'aplikasi', 'sentuhtanahku', 'kalau', 'sampai', 'bocor', 'dampaknya', 'gimana']","['pemerintah', 'aplikasi', 'sentuhtanahku', 'bocor', 'dampaknya', 'gimana']"
@antopusat1112,"nangkap silfester aja kga mampu, gimana nangkap hacker",15 jam yang lalu,"['nangkap', 'silfester', 'aja', 'kga', 'mampu', ',', 'gimana', 'nangkap', 'hacker']","['nangkap', 'silfester', 'aja', 'kga', 'mampu', 'gimana', 'nangkap', 'hacker']","['nangkap', 'silfester', 'aja', 'kga', 'gimana', 'nangkap', 'hacker']"
@mulyanagogon,inh gila y para pemimpin negra kita ga tau gimba caramikir y mereka ..hrus y talenta seperti inh itu di kasih waduh untuk memejukan negri ..bosss jgn korupsi mulu lu tikus ahk,1 hari yang lalu,"['inh', 'gila', 'y', 'para', 'pemimpin', 'negra', 'kita', 'ga', 'tau', 'gimba', 'caramikir', 'y', 'mereka', '..', 'hrus', 'y', 'talenta', 'seperti', 'inh', 'itu', 'di', 'kasih', 'waduh', 'untuk', 'memejukan', 'negri', '..', 'bosss', 'jgn', 'korupsi', 'mulu', 'lu', 'tikus', 'ahk']","['inh', 'gila', 'y', 'para', 'pemimpin', 'negra', 'kita', 'ga', 'tau', 'gimba', 'caramikir', 'y', 'mereka', 'hrus', 'y', 'talenta', 'seperti', 'inh', 'itu', 'di', 'kasih', 'waduh', 'untuk', 'memejukan', 'negri', 'bosss', 'jgn', 'korupsi', 'mulu', 'lu', 'tikus', 'ahk']","['inh', 'gila', 'y', 'pemimpin', 'negra', 'ga', 'tau', 'gimba', 'caramikir', 'y', 'hrus', 'y', 'talenta', 'inh', 'kasih', 'memejukan', 'negri', 'bosss', 'jgn', 'korupsi', 'mulu', 'lu', 'tikus', 'ahk']"
@tohapsimbolon1863,tampang lo juga kayak anak punk bro,1 hari yang lalu,"['tampang', 'lo', 'juga', 'kayak', 'anak', 'punk', 'bro']","['tampang', 'lo', 'juga', 'kayak', 'anak', 'punk', 'bro']","['tampang', 'lo', 'kayak', 'anak', 'punk', 'bro']"
@chamcaiiocha,wow cyber indonesia  di sepelei  sama ini orang😂,7 jam yang lalu,"['wow', 'cyber', 'indonesia', 'di', 'sepelei', 'sama', 'ini', 'orang😂']","['wow', 'cyber', 'indonesia', 'di', 'sepelei', 'sama', 'ini', 'orang']","['wow', 'cyber', 'indonesia', 'sepelei', 'orang']"
@prayogyasmara8687,"sasar program mbg, terlalu dipaksakan dan tidak tepat sasaran",1 hari yang lalu,"['sasar', 'program', 'mbg', ',', 'terlalu', 'dipaksakan', 'dan', 'tidak', 'tepat', 'sasaran']","['sasar', 'program', 'mbg', 'terlalu', 'dipaksakan', 'dan', 'tidak', 'tepat', 'sasaran']","['sasar', 'program', 'mbg', 'dipaksakan', 'sasaran']"
@umarnuhachanel6062,mantap bos dedi,1 hari yang lalu,"['mantap', 'bos', 'dedi']","['mantap', 'bos', 'dedi']","['mantap', 'bos', 'dedi']"
@dongengmisteri352,susahnya klu d kadalinb kayak ciek apa bodoh,1 hari yang lalu,"['susahnya', 'klu', 'd', 'kadalinb', 'kayak', 'ciek', 'apa', 'bodoh']","['susahnya', 'klu', 'd', 'kadalinb', 'kayak', 'ciek', 'apa', 'bodoh']","['susahnya', 'klu', 'd', 'kadalinb', 'kayak', 'ciek', 'bodoh']"
@abdulbasith-il1me,"pmth blum sampai situ sadarnya, gen boomber. nth klo dah gen z/m yg lebih melek it",1 hari yang lalu,"['pmth', 'blum', 'sampai', 'situ', 'sadarnya', ',', 'gen', 'boomber', '.', 'nth', 'klo', 'dah', 'gen', 'z/m', 'yg', 'lebih', 'melek', 'it']","['pmth', 'blum', 'sampai', 'situ', 'sadarnya', 'gen', 'boomber', 'nth', 'klo', 'dah', 'gen', 'zm', 'yg', 'lebih', 'melek', 'it']","['pmth', 'blum', 'situ', 'sadarnya', 'gen', 'boomber', 'nth', 'klo', 'dah', 'gen', 'zm', 'yg', 'melek', 'it']"
@septiohadipujayana9502,"sok sok'an mau nangkep hacker , brantas judol aja ga kelar kelar 😭",33 menit yang lalu,"['sok', ""sok'an"", 'mau', 'nangkep', 'hacker', ',', 'brantas', 'judol', 'aja', 'ga', 'kelar', 'kelar', '😭']","['sok', 'sokan', 'mau', 'nangkep', 'hacker', 'brantas', 'judol', 'aja', 'ga', 'kelar', 'kelar']","['sok', 'sokan', 'nangkep', 'hacker', 'brantas', 'judol', 'aja', 'ga', 'kelar', 'kelar']"
@renjaperlambangfusga,tolong hitung dia ngomong simple berapa kali,9 jam yang lalu,"['tolong', 'hitung', 'dia', 'ngomong', 'simple', 'berapa', 'kali']","['tolong', 'hitung', 'dia', 'ngomong', 'simple', 'berapa', 'kali']","['hitung', 'ngomong', 'simple', 'kali']"
@dekaiev7120,"25:33 iq harusnya memang di atas rata2 itu meskipun ada yg autis, mau se ngulik apapun kalo iq rendah ga bakal bisa",23 jam yang lalu,"['25:33', 'iq', 'harusnya', 'memang', 'di', 'atas', 'rata2', 'itu', 'meskipun', 'ada', 'yg', 'autis', ',', 'mau', 'se', 'ngulik', 'apapun', 'kalo', 'iq', 'rendah', 'ga', 'bakal', 'bisa']","['2533', 'iq', 'harusnya', 'memang', 'di', 'atas', 'rata2', 'itu', 'meskipun', 'ada', 'yg', 'autis', 'mau', 'se', 'ngulik', 'apapun', 'kalo', 'iq', 'rendah', 'ga', 'bakal', 'bisa']","['2533', 'iq', 'rata2', 'yg', 'autis', 'ngulik', 'apapun', 'kalo', 'iq', 'rendah', 'ga']"
@parkadell_3198,"banyak yg punya potensi bagus soal ginian malah di anggurin sama negara pdahal klo di gunain baik baik dan kerjasama bareng mereka imbasnya jg baik,skrng giliran udah kecolongan kalang kabut sendirii sok sok an nangkep s hacker😂emng lawak kali para polisi tidur ituu😂🤣🤣🤣",1 hari yang lalu,"['banyak', 'yg', 'punya', 'potensi', 'bagus', 'soal', 'ginian', 'malah', 'di', 'anggurin', 'sama', 'negara', 'pdahal', 'klo', 'di', 'gunain', 'baik', 'baik', 'dan', 'kerjasama', 'bareng', 'mereka', 'imbasnya', 'jg', 'baik', ',', 'skrng', 'giliran', 'udah', 'kecolongan', 'kalang', 'kabut', 'sendirii', 'sok', 'sok', 'an', 'nangkep', 's', 'hacker😂emng', 'lawak', 'kali', 'para', 'polisi', 'tidur', 'ituu😂🤣🤣🤣']","['banyak', 'yg', 'punya', 'potensi', 'bagus', 'soal', 'ginian', 'malah', 'di', 'anggurin', 'sama', 'negara', 'pdahal', 'klo', 'di', 'gunain', 'baik', 'baik', 'dan', 'kerjasama', 'bareng', 'mereka', 'imbasnya', 'jg', 'baik', 'skrng', 'giliran', 'udah', 'kecolongan', 'kalang', 'kabut', 'sendirii', 'sok', 'sok', 'an', 'nangkep', 's', 'hackeremng', 'lawak', 'kali', 'para', 'polisi', 'tidur', 'ituu']","['yg', 'potensi', 'bagus', 'ginian', 'anggurin', 'negara', 'pdahal', 'klo', 'gunain', 'kerjasama', 'bareng', 'imbasnya', 'jg', 'skrng', 'giliran', 'udah', 'kecolongan', 'kalang', 'kabut', 'sendirii', 'sok', 'sok', 'an', 'nangkep', 's', 'hackeremng', 'lawak', 'kali', 'polisi', 'tidur', 'ituu']"
@maminhdon-j7j,"alhamdulillah,💙ℙℝ𝕆𝔹𝔼𝕋-855💙bikin hiburan lebih meaningful! ceritanya relatable, hadiahnya wow!💯",16 jam yang lalu,"['alhamdulillah', ',', '💙ℙℝ𝕆𝔹𝔼𝕋-855💙bikin', 'hiburan', 'lebih', 'meaningful', '!', 'ceritanya', 'relatable', ',', 'hadiahnya', 'wow', '!', '💯']","['alhamdulillah', '855bikin', 'hiburan', 'lebih', 'meaningful', 'ceritanya', 'relatable', 'hadiahnya', 'wow']","['alhamdulillah', '855bikin', 'hiburan', 'meaningful', 'ceritanya', 'relatable', 'hadiahnya', 'wow']"
@erosscandra1,"punya pekerja gini amat yah, bisanya semena - mena kepada rakyat 😢",1 hari yang lalu,"['punya', 'pekerja', 'gini', 'amat', 'yah', ',', 'bisanya', 'semena', '-', 'mena', 'kepada', 'rakyat', '😢']","['punya', 'pekerja', 'gini', 'amat', 'yah', 'bisanya', 'semena', 'mena', 'kepada', 'rakyat']","['pekerja', 'gini', 'yah', 'bisanya', 'semena', 'mena', 'rakyat']"
